"uuid"	"views"	"downloads"
"db372eaf-5a55-4171-8dbf-ec80e5412aa8"	695	0
"f1f0a188-f31a-45af-a7c8-29727b318adf"	4198	1063
"4eb02b94-87ee-4092-81e0-e9472f5e2b5a"	552	0
"d397a43d-3cf6-442d-a604-c4d42cfff468"	558	1
"c2e7b470-a2d1-45bf-8940-2d196787dccb"	613	1
"89b13204-6227-4045-ac1f-95d2ec513607"	654	0
"4d49a132-5d2e-4a48-a7d5-fb05df872d74"	616	0
"c4b426df-0adb-4709-8043-cb4c7e0f47e2"	585	1
"4e4eeaa4-6c54-407a-8598-f2af9219ca62"	548	1
"6a0a26d2-82d0-4018-b1cd-89afb0e8627f"	2966	1456
"5a0fa8aa-54ec-4551-8084-1952b7115489"	992	3501
"dc3185b8-6f4c-466b-b1e1-1be431a0ad4b"	421	0
"8741d6f3-cf43-424d-94c8-cc9fefdc7413"	922	1
"276963b0-21b6-40e0-89ca-abe48e7f5c64"	693	0
"c304ff2a-d7ac-4eda-a353-135646180daf"	572	0
"db67bb7a-af51-4a95-9ccf-c901fa732b99"	515	0
"bd143576-cb33-47dd-b91b-57f76eb54cd6"	789	1
"afa6efe2-2d4f-4e50-9a37-7f77207ab728"	340	134
"cd39d073-dc56-46fd-82d3-d35aaab00e19"	447	0
"50021741-a011-44ff-a977-e8680d4fc3a4"	728	1
"8bfa790b-ff95-4692-a809-2fc88e93b4c9"	370	57
"dc4e79ed-b668-428e-867a-a68a6b0ef939"	483	2
"0292fbb8-4999-4bb1-ab43-b85f498acc56"	782	0
"d9a9161c-954d-4ea6-8e17-3537169c7d4f"	426	0
"86bb63f4-3da3-4fad-a9ca-b2ad487c90e7"	443	0
"ceddc773-78dd-45bd-b86c-d78b19ae9b3a"	826	0
"d13dbfbb-3f8c-4439-aa31-bbeb53abf168"	699	1
"9ebaf66f-02a3-40d3-9aa8-e831a07d5418"	658	2
"f0af4be8-f7f3-4ae2-be2e-96c3b63800cf"	951	664
"84e02d88-ab45-4991-a6c8-fe02356c1787"	675	0
"104627f0-2ddb-4d58-84da-bcd41750ef96"	749	0
"c7d371f4-24eb-47aa-a24c-a2d217397cb3"	581	2
"cd167898-cde9-4f13-987d-c7e85659a756"	1119	138
"37da490c-97e5-4f60-b58a-3d6fd37be590"	822	100
"62367518-b431-41f7-aaad-bacecf583a52"	749	1311
"102bec1b-7989-415c-a6ab-8d1a51e0d831"	478	1
"de03aab8-063b-4f45-bd3c-7d274b52ddd9"	567	0
"78478dcc-8242-4efa-9293-6b6468bc4743"	684	207
"bbec9acb-18ae-4146-9b57-f008e2c6ca23"	846	2
"db35afac-2133-40f3-a565-2dc77a9329a3"	3534	1777
"fd19c78f-cf98-45e5-abfb-934e5b1d74cb"	491	0
"bb21c891-77e4-4a0a-a0b9-e2397fbeea5e"	690	2
"f1c02a9b-f483-4a5d-a775-07fc145145a2"	602	0
"e172b7a6-45c8-4252-ac78-f115e1309c33"	682	196
"0fe75e83-b30c-4d96-bb02-8cd2a3bfe4be"	707	1
"c22d2b17-9c3b-4557-baaf-ac34754e9f8d"	491	3
"ddd33417-21f5-4918-aa96-e83c6226ed58"	931	1
"c0f7b0eb-28c2-4294-bc87-ed81706ad3e0"	371	512
"66b977e3-fde2-4509-b3a1-9f4e35cce176"	663	0
"c124c637-80b0-4107-b581-99ebd1620005"	417	2
"ea018930-59ef-4a5b-96b5-5161faa26910"	829	2
"d1e5a80e-0721-4f12-8cfe-c88b20069157"	510	249
"e29b3c84-1ca6-4909-a521-98b2c01076bf"	946	810
"e5581d17-9e37-48ae-8327-a189faf82215"	469	0
"e41a72d0-5ac1-40cb-83ff-52336d915470"	1635	113
"44622802-b507-4907-b4d3-38c08a838a99"	545	0
"27bd6e36-3eaf-4195-b416-2feaefa6e0f9"	1326	1
"e0722cf3-a8e1-41b0-9b83-8c31d368ad38"	641	1
"441c6a1d-c2de-4dff-be5d-f546ae3da7a0"	655	3
"71f6d940-ffdb-4d72-b8f8-d268adb061ba"	535	0
"00cb432a-7c7b-4efd-a49c-a4fbe4081009"	520	2
"e06d983c-8c49-4ce9-ae1b-31902519d0c4"	538	3
"e113e9a8-dcdf-46c6-a5c3-f9ba1b96f63b"	513	0
"b8a8d0f9-1c3d-4ab8-8edf-9cbdc53f2837"	607	2
"66d39d24-bfda-46ca-9525-7326631c826e"	440	1
"942c7245-e3d1-44c4-b287-edf3de772f0d"	563	0
"20c9c9c1-7aca-4532-8ea0-c99c486fbbc3"	440	0
"25f04b9e-3803-4608-be8e-7878b0030616"	430	0
"daded947-2fea-4132-8acb-db49d7fd191a"	627	2
"cd043fa8-420d-4f47-989b-1e1be9180c44"	602	1
"61b9544c-31c8-4ceb-a4a7-24486bf12d74"	882	176
"2f7a636c-8ba8-4315-8cf8-41aeea2c8bd3"	749	1
"0a087f36-da3a-49ec-b3d9-38a32e9617ed"	4839	1386
"b9f46810-4f51-4132-af9b-ad2ff789d411"	439	1
"c46d4e9d-5ff8-497e-8d7e-636adc16afdf"	536	2
"65a91d97-68cc-41be-98c1-0f56d9f492be"	602	0
"5e930d78-bca0-4654-9401-044de327077e"	619	0
"cba297ef-b80d-4591-89b4-c05fa6566d07"	487	0
"099a9006-b60a-45a3-a09d-41e811ffa956"	763	162
"4fd3e471-980f-4972-a085-86d712361ead"	767	216
"fc67bd7b-8fc6-4afb-bbe6-70bd5e9ae003"	667	2
"7aad8f40-91f1-4d5e-bd81-315eea0d816d"	538	1
"11d892b0-deae-4231-b849-790c939e967d"	831	2
"d95d6982-2232-4231-a9f1-6b68bbbad285"	526	1
"91122965-d56c-4aa7-83ce-71bd36d28616"	646	0
"cf75299a-1452-41a4-8e4b-9533f8e5fc6d"	952	736
"c37a1da7-92cc-40d7-8fdd-8a003e155ea9"	540	503
"7470ca21-9327-4aa5-9719-2275fd80114c"	559	2
"dcb2d135-8e74-43fe-83df-3bc811ad1d91"	755	2
"bc97ae07-ff09-4fc3-9d9f-0b91d2fbcd94"	366	1
"dd9b8fa1-7fb8-42c6-9203-e28a460f337d"	353	0
"c6fa48c9-f120-4f10-a16d-5ce9d1c40455"	615	0
"951ca15f-b43f-4a1d-a1a2-bfcfe6e2af4b"	727	1
"8d961677-6d3a-4eca-87e9-51893ce6d14a"	656	0
"fc219259-3309-4299-8138-7a567952938b"	552	0
"f9d0b50b-fff4-41d5-a4a0-58d782c8220c"	1094	181
"6922c869-e442-43ce-a9aa-96831787e357"	760	0
"bda723a7-9a5d-4cd9-9f53-85ac66b6fa40"	703	1
"fd7dbb40-33b6-43b9-9b46-c7c086c93ce4"	641	2
"e72aafb9-0bf2-45c0-ace0-77f2b60d1356"	732	795
"c2e2ed05-aa0b-4b66-b4cc-b7b71230d290"	691	2
"dc1f4c90-e142-4fe9-b872-956588edb548"	367	0
"2e8a5910-3a44-482b-b1a2-144bdc58106d"	449	0
"483c544a-2c62-41d8-8f98-1f2659ff00ff"	466	4
"b905a868-da98-4af5-9ea9-3f7d07c5cd2f"	523	1
"887dcc8a-83fb-4094-ba20-f0c82d0d6a52"	452	0
"d3250122-fbd2-48ef-9838-c8c2ae1f0d7a"	763	0
"c82b6932-9638-4faf-b6c0-7f8e48f61d68"	563	2
"b6ca804a-9460-4ff2-b5bd-c862444e304a"	574	1
"20a496e3-22cc-41b4-b06a-2194b99c974c"	1301	157
"6a646927-db99-46fa-abea-71e54480be5f"	943	2
"de680722-b5b4-474b-900c-1c99152911b2"	632	3
"ca80026a-b9e7-4361-889b-0ae14871f020"	472	2
"388a71bc-c8fb-4ce7-aeb1-8b74374b2f74"	442	0
"6638fa94-1e5e-46c0-b027-03f5dc675a68"	540	2
"e7133b0f-990e-49a4-bf66-4f90283641e6"	310	0
"f8cdadd1-c61d-4081-b226-c46698ec01cf"	632	1
"c69abc47-4d90-4817-84a9-ef16d8acd0f7"	655	0
"f4e1f924-353d-4a84-b5e9-7dd04fd339f7"	1302	1170
"d05cb7ba-998d-4176-b475-4e7d3aa794bf"	464	9
"eb78a11d-845b-40e8-b3cd-3680fcce6808"	621	1
"e0a4b1dd-ff08-4a5a-8b42-8dd6c98a16e9"	725	0
"d48eeef3-3361-4281-82de-c8c55ceeabbb"	370	0
"e212cf23-62c7-4663-8c3e-ee53113d73eb"	523	1
"ff73467c-94e3-4a6a-8a75-822d64aa6ce2"	1030	0
"ff232f24-2966-41a2-b978-dc3209abf43d"	685	3
"45ddfb01-b038-4558-b909-d66abd25546b"	557	0
"f6d55fa8-fe25-4e8e-9b61-33ddadc898c3"	556	0
"c2ece4bd-3bf6-4dc2-93d3-7b7f37582cfc"	622	250
"2ba5756b-2ce3-499e-9f59-7e9164a6c78c"	914	1
"db431e60-bd62-4988-af41-03b1ac8e39ab"	755	0
"cbfbe059-6382-4c3a-9095-7404dc55c8f0"	491	0
"461e447c-fc7f-4011-af82-1e3eebb85516"	1005	936
"63ecd18d-a634-4dee-963a-498958527f9b"	1033	1
"bf399210-2d67-4b59-85bb-a2794e1d25d1"	2082	104
"5b1ea73d-77b7-4c05-8baa-000198e0d352"	859	0
"8af67a09-7fad-467e-8b53-e60a9ca0f7d0"	1529	190
"e51d8da5-5ead-4249-8076-b5762ba3df61"	504	0
"6f35269e-4ce7-4bc4-9abb-b3cea04cad00"	5751	3392
"5c619f58-d34f-4fdd-ad12-5b60356c846c"	541	1
"e1a02dfc-ea64-4093-9e67-83d57da79e22"	710	0
"ff898f0b-c3fd-4bd1-b570-8fd7119a3c0e"	656	2
"760ad700-af42-45d5-9d89-cfba2e79c03c"	695	1
"da436632-edcb-4aa9-aedb-89bc474b6098"	657	2
"03579c68-f3b3-4c27-94dd-31d9a25be13d"	362	2
"5783220f-f6d8-4d78-a960-7b485e386531"	1015	107
"ac0c7ba1-16df-4e96-9b1e-268f11d2cbe5"	820	0
"38c85a08-1c49-4a93-91dd-007c761915f7"	645	0
"9c5c9850-9ca8-486f-97ce-fe3bfea9d63e"	431	207
"c065f468-c339-4216-85a4-ac42f5111031"	566	2
"0105f3b8-7c52-4d8c-8566-f83f0f8e4483"	571	3
"f733a626-324a-4325-b71b-b8648d20f9b6"	1346	292
"bcfcddea-329f-4e20-98ea-b7d6e476d0ab"	699	1
"c0c836ae-5ae8-4cc8-a2d4-577bdaa712b4"	912	392
"1d239049-75cb-4ebc-9ac3-5dab29286e79"	773	1
"e6a8b79f-52d0-4cc3-aadb-fad2eace3dd4"	544	1
"1e3cf70a-1bba-4e8d-8b2b-b6d4b23ce7d0"	622	0
"d77e44ab-117d-4ef6-b086-14bd791d1b9a"	993	430
"d31b2add-99f8-4c88-b8da-3ead974544a5"	728	5
"17f7ce98-dfc6-47fe-b034-191659e86732"	563	0
"81a1eaf7-b5f2-4311-9d50-b2055b00794e"	373	0
"dff88bc0-daac-4a32-9472-2994b710e184"	2226	265
"8ef125f8-e346-4411-abec-c08baa6ba972"	1021	140
"c6357fd5-241a-49d0-a6f6-43c05b852372"	422	0
"a2063028-c61e-4358-9bd7-74adb77ef1e2"	482	1
"49f3f149-0a7d-4efe-a008-334e776a3294"	683	1312
"4d17aca7-c6d4-4667-b922-e4a0f0d09620"	385	2
"193b4962-cb99-4eb7-9827-6df1a9ac6b37"	402	0
"dc877143-ce35-46aa-8287-71a865daae73"	708	1
"23a93871-6339-43e1-9fd1-a7069848f075"	776	7
"e35b4771-d78a-4792-b7c0-f438bf85478a"	1012	111
"04416d23-82d1-451b-b3c9-766ddcb5ca98"	578	0
"8e7a4155-601a-4913-8b71-95e00e202a7a"	477	1
"4231e6e5-09f0-469f-a088-1e518c023347"	686	1
"cd883e84-3c18-4e77-8207-7873ecd85c39"	499	1
"66a63bef-9b78-404b-90f9-bdfdece06ff4"	694	1
"c248e732-0931-425c-9768-b15a303f6dba"	554	0
"be9183df-13b9-4ebc-93be-59fae2bbdecd"	795	0
"4ce25b4f-d48c-4ba7-8266-fdc345fa3657"	727	2
"e950c3f9-f894-496c-94d5-fcc8f8f9d33b"	526	1
"cc89de52-e7bc-46e5-9c51-d08a8c01dd28"	442	0
"4d0a60ed-7f62-43e3-8405-dc9c89fbcc29"	425	0
"ca289f5d-9844-41bb-bd00-f98bfb0dc092"	508	0
"f6cfcfd8-1ee3-4d76-88d6-5f46bb3b1b0b"	580	1
"cb8aa82d-d164-441d-a953-e27a081331bd"	447	0
"bc1d6d5f-19bf-4b6a-920a-02f4cb561278"	566	1
"cc3dba96-3828-427a-90b8-e734dd510d26"	728	0
"c5b984ee-f2b4-4c69-81a9-32eba5c569a9"	458	2
"84f7f095-669c-4cf7-9418-279b15f1522c"	519	4
"e0ad9298-5fdb-414f-9cb8-6eec97ded493"	521	107
"8062b799-1df8-4fe4-83b6-db4bc25b7e25"	808	212
"bfd4eeb0-25a4-4a7d-9a28-61e9719fd127"	590	1
"8cb4300f-e7bc-4ee8-be1d-b23d7f0760de"	444	0
"b723168f-d7aa-436d-8f1f-319938874b06"	595	0
"e4248aa6-558d-4251-a9e9-c666183ad1f6"	495	1
"f992bf46-1e57-4d5b-8796-97e591f382a2"	485	1
"2cfa2be0-e31c-44d7-b016-ee42bc83000f"	665	2
"191a852d-9851-4010-b6dd-9e86a81eff07"	555	209
"ceae385b-d088-4f70-81fe-b5485e8a114f"	671	252
"7f2f6191-c9de-4448-a0e9-e8cc348a1f6f"	434	2
"46a5bee4-7e60-4bbd-ad4d-702d51a9501c"	633	0
"e78bb0c2-6523-400d-8095-0e425040ce0d"	401	0
"0d81265c-f9b8-4b20-b2d4-b910e51451ef"	532	0
"cb2cbb62-d7e5-49b1-a847-34fae7e5250a"	476	0
"332071f5-b9b8-4b20-933a-bc8c40d14993"	2003	1
"cf47c748-d706-417f-bc70-b9913ced49c5"	454	1
"78125e37-198a-4ab2-bcd2-02de47644750"	317	0
"bf88aaf5-77f9-4bdc-9e91-7a6a3237337c"	526	78
"f0dfc1f6-eaf0-44e1-b09c-166e9275ecae"	513	2
"c6d94db4-6b27-4782-9f6c-328f0ac343d9"	758	3
"3b29b9bc-3d6b-423b-815a-cb50a91181ec"	575	1
"bee4565d-5d9b-4f4f-bcc5-5658a7bebed1"	948	0
"f5805700-d2c6-4ca5-a30f-703dc9999296"	495	0
"ea59203a-5bd5-418d-99fd-d1503d004336"	589	1
"c9246d28-325a-4fb4-b337-f9264dede33a"	666	1
"f0c33e8d-2483-4cc9-8720-905e2719ebfd"	666	0
"fc09d695-f3c1-4f88-9839-cab1f48d8067"	747	1
"c2f3a060-82d2-4eea-ba8e-4937563f1a04"	515	0
"327a9ff7-3b3c-4b8d-a3d9-8f0f06a80b7b"	392	0
"1316af6f-102f-43ae-bd52-7ec1ff75d19c"	478	1
"515876b8-edab-421b-8287-cb2fab5703e3"	492	1
"fef6c98c-fc5d-4650-affb-73f729ebf4bd"	888	2
"9f46a838-fcc4-4e6c-838f-9baed81d8caa"	490	1
"bacf0285-2607-433d-8dd2-19233f2c29bf"	730	3
"bfa40f83-672c-4b07-829a-88d58d566ac9"	1229	102
"f7a312fb-2b5c-4b52-ae74-72a08cf38f0d"	656	3
"f47736f6-76be-42b9-9236-3e78e8ca5c25"	782	1
"1b754940-3034-4265-ad48-332ed93eea00"	1409	356
"ca2a9204-f563-4999-97f8-a216fb6f9080"	615	1
"c011cdab-f0ad-4f04-9cf8-00e78181a33c"	445	0
"092c3bec-03a0-4588-bcfe-f6a90c7e7044"	542	0
"17b71772-b216-41e2-b5c8-862043574986"	662	0
"a8febf44-8191-43da-bb74-253ca58877b4"	540	1
"9c30d030-f74f-4650-bc95-78e5e4f89015"	1151	158
"af0472c1-32d0-4e07-a91f-b4ead8f77511"	628	3
"b685c244-b727-4ec4-bbfa-5cf022e1f05d"	423	2
"8b0d4cbb-12ac-4b30-8f8b-0cb614b5ae5a"	545	0
"213f44f3-a3e3-4f6c-804b-f3193b57e397"	591	2
"e3d00577-61a6-46ce-b8fb-37149cb0e28a"	499	1
"93c89a38-205c-43d1-b5e9-f00699c1d93a"	778	1
"9f8732bd-3b8f-4ef5-8845-1f24e9caf933"	674	1
"fa291564-93a1-4e81-af2e-7493452fc246"	515	1
"d4b38789-020e-4456-b675-e51666d0b3a9"	356	0
"d1d2cbce-ff13-4ee9-8b61-9197dfb70b10"	989	295
"c30b2b5f-db95-43a1-8e24-140c690af112"	601	0
"d35777b7-0255-4098-b044-6676dace960f"	677	0
"bc53da75-be8c-477e-9e53-82bb03a89dbe"	1266	106
"61bd03c0-366a-466c-b225-a87ad20d6c2c"	674	1
"4b517847-b634-45e2-b6c0-a66522cee93b"	604	1
"d7cffe1c-0b78-4ef2-94e1-7ac104f23429"	786	1
"c335ca4a-d5e8-4e6a-bf43-765c9539a222"	593	0
"237391fb-e64a-421b-817c-7cea807978fe"	624	1
"95ab5859-264f-404c-9f7e-3b71f8c82171"	618	2
"113981b3-bd85-4ded-ae23-03aedc30a6fc"	519	0
"cd2a0b0c-33e0-4393-ab77-0b05c4215682"	632	2
"af24f88f-397e-4889-ad07-f77ae7548d52"	567	0
"1c9af79e-0ec2-4781-a2d1-58ebbca30905"	644	0
"684f3597-a4d3-42c9-bd24-847fd609126a"	455	1
"883a2f97-157c-4492-bae4-1f681e2af4c3"	564	0
"d215969f-8f98-4514-9708-c9349e6db12c"	617	1
"c9284b19-a3e7-4289-a93c-94fc2dfcf8e5"	532	1
"d515c8de-27ac-47b4-b942-75e165772097"	450	1
"40f502eb-edbf-4f18-9928-ba57d1862ad7"	930	1
"6624492b-3c05-4dd7-a511-32505f778e65"	370	0
"d4f9de28-9d0f-41a2-8572-d3e74ea39ea1"	673	1
"32a4eac6-4823-4729-b6df-04342529a02c"	454	58
"0c03a5e5-584e-4f26-a7d2-c9a11f50b74c"	574	1
"309df49b-c7da-4b98-b37f-d35c21e00f78"	426	0
"dde8f192-a7e6-4fb8-b8f2-d36713a6487e"	893	0
"6ff4a820-387b-4b93-91f5-44d685637d91"	792	2
"df800beb-2cdf-4b5d-80e0-b0a5db739f44"	701	0
"e5001ef2-78fe-4d09-b583-f696793aee94"	754	0
"27880a39-01c1-45e6-98e2-17c03228d1a2"	740	1
"406d27fa-f072-4d48-a3ee-34226750bae4"	533	0
"6562d4f8-f2a9-4acf-85c8-a6691864db3b"	731	790
"fba23a83-e145-4325-a722-459b5a5cdcf8"	746	0
"d71d9ded-32f1-402b-a172-2a3752e0737c"	803	2
"d6741425-5f62-4a59-92c5-08bae64b4611"	2635	1577
"cb445489-cd86-448a-a20e-2907a71e5969"	1622	264
"28f2fbd2-0005-43e7-ab42-3107534f8776"	535	0
"8261237e-3ef0-4737-aa3a-a6dee4205dd4"	570	0
"e91c5bf0-03c2-4a3f-90ee-b4194be6a668"	924	205
"1433db90-b6f6-4f4b-8898-b48d7c87dd6d"	102	111
"01d30db7-95a8-4c39-afb9-4eb1a2f27539"	645	6136
"0852c8be-0ee7-4ed7-a191-c265de1b3d27"	449	0
"efdceb2a-9d09-405e-9aa8-349ff6201f05"	1195	1
"0749a314-87e9-4a7a-9fb5-5d29d37afa7e"	489	0
"f56daf18-96cf-4fb1-b2f4-2c3e1781646c"	450	0
"052a3160-af53-4a0d-8d78-59b8595f67a5"	631	2
"0671831a-72be-48a5-9075-ad03515633d4"	569	0
"e76ebf55-2e89-4044-a9ad-b04e731233df"	746	1
"11b8d5f7-a843-4396-b234-b0cb43536d21"	611	0
"f5aa2628-031e-45d5-abb6-d51c31c59693"	423	0
"0cc6e8b6-2f3f-4592-b863-9a7c3e28973d"	511	2
"e9ef2b64-0a20-49ac-a075-8637fbf090fe"	892	257
"ebc725bf-2dfc-4ba0-8e5d-7f91e08fdc38"	423	1
"ebea71b3-b722-4733-ae44-83e8abf0c132"	560	0
"012f84c1-8125-403f-9c8d-ad3ea6c42434"	964	0
"12ceaf7b-cf0f-4ff5-97b4-81cc9c06739e"	864	1050
"ee7bdb85-dd28-4e0b-af7b-ea35d05bc0c8"	435	158
"10af0f71-fcc8-42f0-9bf9-ac6d03cb5f4c"	630	1
"e7ee67b7-1611-4078-a457-f075fb289c35"	412	0
"ea47e707-fa1f-471e-8837-5b5f9456d6d9"	437	1149
"f8750647-ce05-4cb6-be1a-0bd56cf1a30d"	658	3
"07e6115f-a08b-4ab4-8347-210433e83e9e"	993	149
"0ea2d488-f109-4068-96bd-1ffa167aaff2"	347	0
"f261a872-a8ef-4402-8709-a2524fec48db"	979	190
"f9f2616f-f808-413a-8e85-f9b55b6c4428"	859	121
"ee4bb320-80b6-4315-8cfb-9872f1d49b6d"	470	0
"e86ad8c0-f285-4478-b2c8-333a83805eef"	615	0
"f76405db-2884-4345-9826-5892ec9fd761"	880	2
"0b294f51-fcc2-4d2b-9917-919a69cafd89"	462	1
"f62e824b-3f95-4727-8bd0-0eef778d2a7b"	509	0
"fd582a46-c5e8-4143-9642-071aa69fc98b"	596	0
"01b2ebc7-7903-42ef-b46b-f43b9175dbf4"	11405	9026
"f437b064-9ed8-4cfc-b54e-adaf04c9223b"	17058	2851
"059d0f51-f039-4680-9adc-294ecfd52403"	352	0
"08b900ad-ad3f-44ac-9fb9-486f0d34ee42"	553	0
"0f27b4f4-b593-4d32-b53e-39983e2d5cb7"	746	0
"eac574cf-a77f-4492-a0e9-25f1714e7319"	867	1
"e8c5b9ca-5205-430a-b09c-033a869f9629"	845	3
"f9673373-fa1e-4a92-9e4c-2018ac338154"	677	0
"f67211cf-fe99-4a3e-ad70-6f5d194f46f3"	385	0
"f854ea0e-a240-42b5-80e2-4119aab97a52"	749	1
"09372eba-8689-4b23-962b-52123d7a3722"	500	1
"f8617d79-a0d2-4064-98d5-90ab1a241cc1"	499	0
"fac778f7-fa7e-47b8-b3fa-c217ea16ffde"	1109	92
"0f2bd048-a216-46a0-b92f-1f87b24aa61a"	371	0
"0f81439f-5ca3-473c-b0ba-85c07d8dbe85"	585	1
"1278517e-b7da-4f11-8419-e0faf3be2a8c"	374	0
"f89fa6aa-ca25-4cef-9b3f-307409b05276"	937	0
"13028d46-5a9b-417b-ad48-d1145953dacd"	426	2
"feaf6396-0ce4-4619-8bff-6bea13e083fe"	411	0
"f228b79e-02cc-41d9-8b2d-dca4640f1f2f"	524	0
"05b6d98d-fe0a-4aca-8400-d122ca449b83"	562	3
"f8da4940-e031-4d43-b31b-3fc6e38070f6"	522	0
"0619d69d-e439-4eaa-9d1a-70d68cb5a216"	703	1
"f43c7276-b8ca-4ed6-bbd9-2a41e1ee57f1"	499	2
"f8f11c34-efb6-4726-8162-ce400da723d9"	1182	102
"0e42bb9d-9377-4f5e-92b9-bb15b703596b"	769	2
"0280bc93-7eb2-484f-a986-a06d0b2c76b7"	542	0
"08f3c7fe-9470-4884-9bb1-8a3724ce19cc"	794	3
"f20537cf-7d05-47ed-b35b-a0776b4c8f08"	554	0
"efc27f80-c0d2-451a-9907-81040f8b9752"	666	1
"149c8c9f-57a7-4d7f-b4d5-9a3728490649"	397	22
"19e3c3cc-6353-44c1-a572-7bf68d1cd52a"	478	579
"1c1c06f2-f864-4e5e-889c-a5344e8608f5"	396	155
"c3c64c26-22b1-45db-8e90-b71f02b2ca79"	945	2
"1df0fd7e-3d93-4345-b5d5-f1623e886726"	1521	156
"1ac767ac-1023-4f57-bee6-976084880ad5"	238	39
"0fe360d1-7f1a-4d95-b76f-3ab4c7fda928"	196	63
"6d2eee0b-4354-43d6-9b5c-19fba4a0afe6"	380	0
"16433d26-bc1d-4260-bf99-1ee705a54125"	371	0
"1ace7266-e589-4ad6-a42e-cbbea1304006"	571	143
"1f30d4e1-42a2-4b12-82f1-670dd86501a0"	652	1672
"21466acb-46d7-4e07-b1c3-bb4cba220151"	1243	159
"3150f4f4-7d75-4f9f-9fb9-7fc55d9ebb91"	579	0
"85b26b0f-2d03-447e-ada0-3a0c3a9cc286"	356	0
"e04b5259-cd63-49d5-9a48-5ae32b42c97b"	388	0
"2a4eb563-9542-4c3c-ad0e-786b1fb57746"	1524	149
"1f99b690-960e-4395-9f9b-b43e56191b21"	1942	542
"2b17409f-d5ef-4c79-97cf-7b6fc1bc8a42"	506	0
"0d694db2-1e8c-42a0-a32d-3936de60a7fb"	319	207
"0cd837f3-3296-4690-8f90-20fdafe1e826"	698	245
"0ecd21b8-561c-4d06-abe8-7658e1ad75f0"	1122	282
"6dd702b4-e778-474f-ab0d-d789eef2e06c"	471	0
"294bc00e-488c-443e-82bc-4dccb4e024db"	302	36
"84b162d8-cc30-4acd-9798-5e950ca3afc5"	448	0
"1fc1340c-1ddc-42e0-887a-c08de9794d70"	701	0
"1b65548b-4154-4d16-9c2d-a3e12dd9302b"	297	62
"23a2525f-1b92-48d0-b885-64afb0a941e3"	1217	1
"1b2e80c6-395e-4e59-8559-25628cf4f95c"	541	0
"0d76d599-076d-4ce8-94b0-7936e12673a4"	240	108
"5252a759-287d-4728-bea2-693bba61402a"	648	2
"1f390f6a-974d-488f-b255-145b81b1bd95"	645	135
"17992c16-f589-49fc-9b15-b0a11fbd061a"	429	1
"246c9a5e-9741-496c-9e6f-b25ff570e381"	898	226
"13f7daf0-df0c-4e7a-886b-71e77b17afd0"	917	331
"54580b85-8c2b-413c-8bc6-65e691787bcd"	449	0
"47fb6a90-65eb-4a3b-aecc-645e3dfb0626"	444	0
"197206d5-f595-4c07-a92e-7d00d91346d6"	377	108
"14846411-9219-4a1a-9b66-4db376490199"	525	212
"25a6193e-bb71-4195-ade9-4deef38dc104"	927	218
"1faee4ff-92c7-408c-ba98-280a9c41621e"	479	1
"7c7a9dd2-67da-45b8-97d0-4d37a8265582"	833	243
"0b2427b8-5b2c-4418-9d78-d507ac767570"	559	147
"c5fd038e-6302-498d-a1b1-0f58a7737c86"	699	0
"dc3dc4e0-44eb-4259-8e9f-6cdcd69b892a"	887	0
"cb5c5904-8af0-49a5-80f3-89b072958104"	672	0
"896d67b7-0cac-4c33-8b38-7b59e9975d88"	705	0
"1bd6af65-32f9-465f-ab83-2443c929be39"	985	1770
"0051dbe1-43fc-4f49-8bfb-28a900755ad8"	1161	314
"1944ad03-a913-4e77-9745-04af944a25ac"	1212	132
"df2bec70-bd3d-47a8-8ea4-d491b767ba81"	498	1
"13c9ae9b-6e0f-45d5-9cf2-6edb1f21b467"	442	121
"076400ef-828f-49f8-8b93-85b420f987ff"	678	3
"4fe9789c-38ff-45c1-b41a-dcd1a51ad461"	1010	683
"a24105e7-a3d3-4f4c-af9f-e8518f07accf"	430	0
"b6638a3f-7b85-4e80-b733-4bee6e92bc09"	645	2
"27bb618d-af96-4fec-ac18-1ecbe18d3e28"	280	42
"2ae71d22-5cc8-462d-b521-035e54e10363"	402	150
"7aeb746e-c8c0-4d6b-96d2-80757e4ce26a"	509	0
"952b2ea4-4f40-4573-957a-80271f98c314"	504	3
"eb16c6fc-0132-4664-8607-0be5bff5a8e5"	352	0
"2542fcb8-bfcd-4afd-8bfb-9cdc3c761562"	819	293
"b0ceeb27-e430-4dea-aa26-71fbf5fc71b8"	1018	75
"67525f6d-4994-4a23-b82f-ba019a40db72"	516	0
"4611cbe5-118a-4ccb-9425-66e47d003d0e"	566	2
"1c361a79-9aa0-430f-8ff7-2a2f3339b170"	537	128
"b00931f8-d84d-4e2d-972f-30412bbd5edc"	655	0
"047a627c-8bbe-48c6-9c3a-aca72b5e8fb5"	427	0
"17a57a47-f9dc-481e-9059-07beff7895bf"	798	236
"ee0f1941-fe43-4218-801d-c54af86006b4"	993	318
"69978a32-eacd-44c0-b07f-6f39869005f5"	538	0
"1fe1985f-82d9-4ce7-bb07-c34e52443fe7"	842	95
"07a792bf-46b5-4fd9-9f69-7fdd3140035b"	676	88
"c6da4b88-f4ad-44f5-bc3d-66ca1e63d294"	609	2
"1dcefa6d-66e2-42d4-978a-2ea3d6de76f4"	967	118
"275985e0-60e6-4175-a2f3-7322b36997bb"	1073	126
